Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount,Department,Region,Description
TRX201895,ACC101882,2020-10-31,Debit,184298.8,Support,East,Financial entry 1895
TRX201896,ACC101776,2022-11-03,Debit,291407.47,Operations,South,Financial entry 1896
TRX201897,ACC101025,2021-02-14,Credit,84045.49,Support,North,Financial entry 1897
TRX201898,ACC101396,2022-01-17,Debit,160552.54,IT,Central,Financial entry 1898
TRX201899,ACC102302,2023-09-28,Credit,28576.72,Operations,East,Financial entry 1899
TRX201900,ACC102771,2020-02-29,Debit,227794.42,Sales,West,Financial entry 1900
TRX201901,ACC101367,2021-06-11,Credit,445402.87,Sales,East,Financial entry 1901
TRX201902,ACC102630,2020-12-11,Debit,401479.79,IT,West,Financial entry 1902
TRX201903,ACC102755,2022-08-01,Credit,353392.86,IT,West,Financial entry 1903
TRX201904,ACC102415,2020-06-30,Debit,157967.93,Operations,North,Financial entry 1904
TRX201905,ACC100823,2023-01-06,Debit,104365.95,IT,North,Financial entry 1905
TRX201906,ACC101152,2021-02-06,Credit,181897.31,IT,North,Financial entry 1906
TRX201907,ACC100082,2020-09-18,Credit,318470.73,Support,West,Financial entry 1907
TRX201908,ACC102572,2021-07-17,Credit,239996.13,Support,Central,Financial entry 1908
TRX201909,ACC102206,2020-10-20,Debit,475947.31,Support,North,Financial entry 1909
TRX201910,ACC101002,2022-09-24,Credit,174840.44,IT,East,Financial entry 1910
TRX201911,ACC102222,2021-10-11,Debit,18043.63,Operations,Central,Financial entry 1911
TRX201912,ACC100469,2022-10-16,Credit,252534.03,Sales,West,Financial entry 1912
TRX201913,ACC101070,2021-07-29,Debit,5383.07,Finance,West,Financial entry 1913
TRX201914,ACC100371,2022-11-01,Debit,26146.93,HR,Central,Financial entry 1914
TRX201915,ACC100047,2021-10-13,Debit,235505.29,Support,South,Financial entry 1915
TRX201916,ACC100263,2022-04-04,Credit,479351.68,Sales,Central,Financial entry 1916
TRX201917,ACC102768,2022-03-18,Credit,317779.91,Sales,South,Financial entry 1917
TRX201918,ACC100882,2021-08-23,Credit,223554.48,Support,East,Financial entry 1918
TRX201919,ACC102575,2020-05-15,Credit,134253.41,Sales,West,Financial entry 1919
TRX201920,ACC101998,2021-01-26,Debit,201410.94,HR,South,Financial entry 1920
TRX201921,ACC101610,2024-01-25,Credit,146919.9,Sales,Central,Financial entry 1921
TRX201922,ACC100850,2021-06-06,Credit,282879.77,Support,South,Financial entry 1922
TRX201923,ACC101007,2023-01-18,Debit,133251.8,Sales,East,Financial entry 1923
TRX201924,ACC100894,2021-04-21,Credit,474205.73,HR,Central,Financial entry 1924
TRX201925,ACC100483,2023-08-07,Credit,211828.9,IT,North,Financial entry 1925
TRX201926,ACC100758,2023-05-30,Debit,311507.53,Finance,South,Financial entry 1926
TRX201927,ACC102120,2021-08-26,Debit,82033.59,Support,East,Financial entry 1927
TRX201928,ACC100027,2020-03-03,Credit,172989.57,Support,South,Financial entry 1928
TRX201929,ACC100204,2020-05-27,Debit,149234.97,Sales,Central,Financial entry 1929
TRX201930,ACC101932,2021-03-24,Debit,296954.11,HR,South,Financial entry 1930
TRX201931,ACC101408,2022-05-22,Debit,163560.65,Operations,East,Financial entry 1931
TRX201932,ACC100107,2020-05-03,Credit,498270.85,IT,North,Financial entry 1932
TRX201933,ACC101144,2021-05-14,Debit,497667.36,Finance,Central,Financial entry 1933
TRX201934,ACC100497,2020-02-27,Debit,213992.87,Operations,Central,Financial entry 1934
TRX201935,ACC101104,2020-01-30,Debit,317518.71,Sales,North,Financial entry 1935
TRX201936,ACC100517,2020-11-21,Debit,293291.52,Operations,Central,Financial entry 1936
TRX201937,ACC100318,2022-06-25,Credit,350581.12,Sales,North,Financial entry 1937
TRX201938,ACC100352,2020-01-01,Credit,113025.69,HR,East,Financial entry 1938
TRX201939,ACC102373,2023-05-31,Debit,127910.08,Sales,North,Financial entry 1939
TRX201940,ACC100916,2021-09-24,Credit,64982.5,HR,Central,Financial entry 1940
TRX201941,ACC102513,2021-10-30,Debit,461439.19,Support,West,Financial entry 1941
TRX201942,ACC102469,2021-03-16,Debit,153338.4,Sales,East,Financial entry 1942
TRX201943,ACC101351,2020-03-05,Debit,136311.04,Operations,Central,Financial entry 1943
TRX201944,ACC101506,2022-08-15,Debit,465291.86,Sales,West,Financial entry 1944
TRX201945,ACC102007,2020-09-05,Debit,447976.2,IT,North,Financial entry 1945
TRX201946,ACC100557,2023-02-19,Credit,261130.14,IT,West,Financial entry 1946
TRX201947,ACC102818,2021-05-29,Debit,499040.35,HR,East,Financial entry 1947
TRX201948,ACC102149,2022-06-28,Debit,61353.24,HR,North,Financial entry 1948
TRX201949,ACC100655,2023-01-16,Debit,71183.02,Support,South,Financial entry 1949
TRX201950,ACC102246,2021-03-02,Credit,172736.55,Support,North,Financial entry 1950
TRX201951,ACC100444,2022-06-08,Debit,1014.79,Sales,South,Financial entry 1951
TRX201952,ACC101774,2023-07-02,Credit,438688.17,Finance,West,Financial entry 1952
TRX201953,ACC101347,2021-02-15,Debit,432459.28,Operations,South,Financial entry 1953
TRX201954,ACC100888,2022-01-06,Debit,274292.37,IT,North,Financial entry 1954
TRX201955,ACC101249,2023-06-29,Debit,256664.17,Sales,South,Financial entry 1955
TRX201956,ACC102093,2023-01-22,Debit,36470.0,Finance,Central,Financial entry 1956
TRX201957,ACC101687,2020-10-03,Credit,311509.45,Operations,West,Financial entry 1957
TRX201958,ACC102704,2020-07-15,Debit,129355.06,IT,East,Financial entry 1958
TRX201959,ACC101624,2021-07-25,Debit,49576.08,HR,West,Financial entry 1959
TRX201960,ACC101567,2022-11-23,Credit,106116.78,Operations,Central,Financial entry 1960
TRX201961,ACC101946,2023-07-01,Credit,314918.8,Sales,North,Financial entry 1961
TRX201962,ACC100752,2024-01-27,Debit,231637.88,HR,South,Financial entry 1962
TRX201963,ACC101383,2023-06-24,Debit,63033.73,Sales,South,Financial entry 1963
TRX201964,ACC101546,2022-10-05,Debit,344530.32,Operations,North,Financial entry 1964
TRX201965,ACC101529,2020-08-01,Debit,497027.87,Support,Central,Financial entry 1965
TRX201966,ACC102080,2020-11-20,Debit,423296.09,Support,North,Financial entry 1966
TRX201967,ACC100109,2023-06-18,Credit,44221.81,Support,Central,Financial entry 1967
TRX201968,ACC102168,2020-12-28,Debit,58106.35,HR,North,Financial entry 1968
TRX201969,ACC101884,2021-06-04,Credit,3991.48,Support,Central,Financial entry 1969
TRX201970,ACC100748,2022-12-29,Credit,260881.47,IT,West,Financial entry 1970
TRX201971,ACC101515,2023-11-22,Debit,441869.8,HR,South,Financial entry 1971
TRX201972,ACC101101,2021-10-29,Credit,145475.82,IT,Central,Financial entry 1972
TRX201973,ACC101596,2021-09-09,Credit,50663.89,Support,South,Financial entry 1973
TRX201974,ACC101265,2022-06-23,Debit,236554.39,HR,Central,Financial entry 1974
TRX201975,ACC101915,2020-04-13,Debit,214782.13,IT,West,Financial entry 1975
TRX201976,ACC102784,2021-05-09,Debit,206408.93,Operations,West,Financial entry 1976
TRX201977,ACC100838,2020-07-18,Credit,225537.02,Finance,West,Financial entry 1977
TRX201978,ACC102032,2020-10-15,Credit,13093.26,Sales,West,Financial entry 1978
TRX201979,ACC100107,2020-05-10,Credit,266554.75,IT,Central,Financial entry 1979
TRX201980,ACC101787,2021-11-03,Debit,313130.99,HR,North,Financial entry 1980
TRX201981,ACC101008,2021-01-04,Debit,64676.77,Sales,West,Financial entry 1981
TRX201982,ACC101164,2020-02-20,Credit,170650.8,Sales,South,Financial entry 1982
TRX201983,ACC102681,2021-05-30,Credit,198287.85,Sales,West,Financial entry 1983
TRX201984,ACC101676,2020-06-14,Debit,398661.71,Support,West,Financial entry 1984
TRX201985,ACC102653,2022-02-22,Debit,419550.9,Operations,West,Financial entry 1985
TRX201986,ACC101008,2021-07-20,Credit,271496.56,IT,Central,Financial entry 1986
TRX201987,ACC100496,2021-06-11,Credit,149990.49,Finance,East,Financial entry 1987
TRX201988,ACC100651,2021-08-22,Credit,268155.7,IT,East,Financial entry 1988
TRX201989,ACC102074,2022-11-20,Credit,215849.17,Finance,South,Financial entry 1989
TRX201990,ACC101489,2021-12-02,Debit,487349.56,Support,Central,Financial entry 1990
TRX201991,ACC101553,2023-12-16,Debit,237910.81,Sales,South,Financial entry 1991
TRX201992,ACC100977,2021-10-27,Debit,437154.45,Sales,East,Financial entry 1992
TRX201993,ACC101429,2021-04-28,Debit,123761.18,Sales,Central,Financial entry 1993
TRX201994,ACC100973,2020-06-07,Debit,164471.73,Sales,South,Financial entry 1994
TRX201995,ACC102088,2021-06-22,Credit,201574.79,Support,North,Financial entry 1995
TRX201996,ACC100727,2022-11-14,Debit,110070.98,Sales,Central,Financial entry 1996
TRX201997,ACC101932,2022-01-07,Debit,220126.6,Support,North,Financial entry 1997
TRX201998,ACC101550,2022-06-02,Debit,108183.39,HR,Central,Financial entry 1998
TRX201999,ACC102576,2022-09-26,Credit,21933.26,Sales,North,Financial entry 1999
TRX202000,ACC100076,2024-01-22,Credit,316841.69,Sales,South,Financial entry 2000
TRX202001,ACC101246,2021-02-18,Debit,237567.17,Operations,South,Financial entry 2001
TRX202002,ACC101589,2020-02-11,Debit,436053.51,Operations,North,Financial entry 2002
TRX202003,ACC101650,2021-09-29,Credit,58530.47,Support,North,Financial entry 2003
TRX202004,ACC101107,2023-06-17,Credit,49184.76,Finance,West,Financial entry 2004
TRX202005,ACC101002,2024-01-20,Debit,61064.21,HR,East,Financial entry 2005
TRX202006,ACC101252,2021-01-02,Debit,458413.7,Sales,East,Financial entry 2006
TRX202007,ACC102108,2023-11-08,Debit,274151.42,Sales,Central,Financial entry 2007
TRX202008,ACC100078,2022-10-23,Debit,357187.41,HR,North,Financial entry 2008
TRX202009,ACC102906,2024-01-20,Credit,370371.96,IT,North,Financial entry 2009
TRX202010,ACC102345,2023-11-29,Debit,182704.49,IT,Central,Financial entry 2010
TRX202011,ACC100584,2023-02-26,Debit,123495.66,Operations,South,Financial entry 2011
TRX202012,ACC101204,2020-10-16,Debit,334125.8,HR,Central,Financial entry 2012
TRX202013,ACC100258,2023-10-30,Credit,70128.61,Operations,South,Financial entry 2013
TRX202014,ACC101660,2020-07-29,Debit,142836.84,HR,West,Financial entry 2014
TRX202015,ACC100474,2021-09-10,Debit,418222.78,Support,West,Financial entry 2015
TRX202016,ACC100593,2021-05-07,Credit,458366.91,Sales,South,Financial entry 2016
TRX202017,ACC102778,2022-10-26,Debit,241103.41,Support,West,Financial entry 2017
TRX202018,ACC100018,2020-03-21,Credit,427409.36,Operations,West,Financial entry 2018
TRX202019,ACC101409,2022-12-04,Credit,341443.56,Finance,South,Financial entry 2019
TRX202020,ACC100234,2022-10-07,Credit,82741.28,Sales,South,Financial entry 2020
TRX202021,ACC101191,2023-03-22,Credit,176255.72,Sales,Central,Financial entry 2021
TRX202022,ACC101398,2020-01-15,Credit,417825.62,Support,North,Financial entry 2022
TRX202023,ACC100507,2020-11-26,Credit,307116.74,IT,West,Financial entry 2023
TRX202024,ACC101610,2023-01-15,Debit,494138.59,Operations,East,Financial entry 2024
TRX202025,ACC101584,2020-05-20,Debit,225086.18,Finance,South,Financial entry 2025
TRX202026,ACC101534,2023-06-12,Credit,355190.7,HR,Central,Financial entry 2026
TRX202027,ACC100026,2024-02-02,Credit,431909.05,IT,East,Financial entry 2027
TRX202028,ACC100847,2021-10-29,Debit,162784.93,Operations,North,Financial entry 2028
TRX202029,ACC100673,2023-10-21,Credit,259289.78,Operations,North,Financial entry 2029
TRX202030,ACC102216,2022-05-14,Credit,174406.76,Sales,East,Financial entry 2030
TRX202031,ACC101069,2023-01-18,Debit,469686.96,Sales,South,Financial entry 2031
TRX202032,ACC102005,2020-02-04,Credit,267036.01,Finance,South,Financial entry 2032
TRX202033,ACC101805,2022-05-06,Debit,78729.85,IT,West,Financial entry 2033
TRX202034,ACC100128,2020-05-21,Credit,470536.23,Support,North,Financial entry 2034
TRX202035,ACC102565,2021-05-10,Credit,329442.53,IT,South,Financial entry 2035
TRX202036,ACC101188,2023-07-01,Credit,342534.73,Finance,Central,Financial entry 2036
TRX202037,ACC100030,2022-12-14,Debit,107130.0,Support,South,Financial entry 2037
TRX202038,ACC101310,2022-06-06,Credit,30406.42,Finance,East,Financial entry 2038
TRX202039,ACC102782,2022-01-19,Debit,320283.54,Operations,North,Financial entry 2039
TRX202040,ACC101422,2021-12-14,Credit,447253.26,Finance,Central,Financial entry 2040
TRX202041,ACC102225,2023-03-31,Credit,139140.39,HR,North,Financial entry 2041
TRX202042,ACC101843,2022-10-12,Debit,433053.01,IT,West,Financial entry 2042
TRX202043,ACC101615,2023-12-10,Credit,448109.12,Operations,North,Financial entry 2043
TRX202044,ACC102484,2023-06-05,Credit,405940.41,IT,Central,Financial entry 2044
TRX202045,ACC102700,2022-07-28,Credit,374243.35,IT,East,Financial entry 2045
TRX202046,ACC100165,2021-08-19,Credit,219230.77,Support,West,Financial entry 2046
TRX202047,ACC101951,2023-04-09,Debit,41084.43,Sales,North,Financial entry 2047
TRX202048,ACC101239,2020-03-15,Debit,324150.43,Support,Central,Financial entry 2048
TRX202049,ACC100161,2022-03-13,Debit,118095.85,HR,Central,Financial entry 2049
TRX202050,ACC100679,2022-09-23,Debit,467158.58,Support,West,Financial entry 2050
TRX202051,ACC102427,2021-12-08,Debit,306505.91,HR,Central,Financial entry 2051
TRX202052,ACC102457,2020-12-22,Credit,128898.12,Finance,Central,Financial entry 2052
TRX202053,ACC102332,2022-04-17,Credit,114764.66,HR,Central,Financial entry 2053
TRX202054,ACC100489,2023-02-09,Credit,359333.52,Operations,South,Financial entry 2054
TRX202055,ACC100068,2021-06-02,Credit,18830.68,Operations,North,Financial entry 2055
TRX202056,ACC101118,2022-12-18,Debit,72774.14,Finance,Central,Financial entry 2056
TRX202057,ACC100320,2023-01-16,Debit,124993.3,Sales,North,Financial entry 2057
TRX202058,ACC101106,2022-07-11,Debit,480810.61,Operations,Central,Financial entry 2058
TRX202059,ACC102026,2021-04-27,Credit,269218.28,IT,East,Financial entry 2059
TRX202060,ACC100285,2020-11-10,Credit,245685.36,HR,South,Financial entry 2060
TRX202061,ACC101385,2021-05-16,Credit,438222.41,HR,South,Financial entry 2061
TRX202062,ACC101696,2021-06-17,Credit,40290.45,Support,South,Financial entry 2062
TRX202063,ACC101630,2020-05-12,Credit,132202.7,Operations,North,Financial entry 2063
TRX202064,ACC102431,2022-12-28,Credit,328260.92,Sales,West,Financial entry 2064
TRX202065,ACC101638,2020-09-12,Debit,270421.73,Operations,East,Financial entry 2065
TRX202066,ACC101912,2021-09-18,Credit,160917.71,HR,West,Financial entry 2066
TRX202067,ACC101792,2022-06-03,Credit,341484.29,Support,South,Financial entry 2067
TRX202068,ACC100303,2020-07-03,Credit,235087.27,HR,South,Financial entry 2068
TRX202069,ACC101962,2023-01-02,Credit,202505.13,HR,West,Financial entry 2069
TRX202070,ACC100551,2023-04-19,Debit,382377.2,Sales,South,Financial entry 2070
TRX202071,ACC101506,2023-01-04,Credit,423283.48,IT,North,Financial entry 2071
TRX202072,ACC101068,2024-01-08,Debit,370382.77,Operations,North,Financial entry 2072
TRX202073,ACC100400,2023-08-13,Debit,196126.61,Finance,South,Financial entry 2073
TRX202074,ACC100536,2023-09-10,Debit,486524.28,Sales,East,Financial entry 2074
TRX202075,ACC102183,2021-12-12,Credit,265401.67,Operations,West,Financial entry 2075
TRX202076,ACC101405,2021-10-10,Credit,40039.82,Finance,East,Financial entry 2076
TRX202077,ACC100882,2023-02-12,Debit,224222.7,Sales,South,Financial entry 2077
TRX202078,ACC102434,2020-04-18,Debit,52725.69,Sales,East,Financial entry 2078
TRX202079,ACC100180,2022-07-31,Credit,299512.58,Sales,East,Financial entry 2079
TRX202080,ACC101196,2023-05-07,Credit,85335.18,Finance,West,Financial entry 2080
TRX202081,ACC101053,2020-09-26,Credit,195134.07,Support,East,Financial entry 2081
TRX202082,ACC102967,2022-10-31,Credit,259709.4,IT,West,Financial entry 2082
TRX202083,ACC102188,2021-08-13,Debit,223993.26,Sales,Central,Financial entry 2083
TRX202084,ACC100029,2023-02-08,Credit,18280.73,Finance,Central,Financial entry 2084
TRX202085,ACC101763,2021-03-15,Credit,218147.49,Support,South,Financial entry 2085
TRX202086,ACC101369,2023-12-09,Credit,139999.51,Sales,East,Financial entry 2086
TRX202087,ACC102956,2020-09-15,Debit,440759.24,HR,Central,Financial entry 2087
TRX202088,ACC101475,2021-01-09,Credit,399339.35,HR,South,Financial entry 2088
TRX202089,ACC100391,2021-01-21,Credit,462257.83,Sales,East,Financial entry 2089
TRX202090,ACC102955,2020-03-28,Debit,424825.79,HR,Central,Financial entry 2090
TRX202091,ACC100818,2022-12-08,Debit,76736.93,Operations,North,Financial entry 2091
TRX202092,ACC101430,2023-02-03,Credit,382306.9,IT,South,Financial entry 2092
TRX202093,ACC101770,2020-08-28,Credit,493417.66,Finance,Central,Financial entry 2093
TRX202094,ACC102770,2020-10-28,Credit,113163.92,Sales,West,Financial entry 2094
TRX202095,ACC101838,2022-07-22,Debit,69724.17,Operations,North,Financial entry 2095
TRX202096,ACC100752,2023-01-23,Debit,18795.65,IT,South,Financial entry 2096
TRX202097,ACC100581,2024-01-02,Debit,412773.18,IT,South,Financial entry 2097
TRX202098,ACC100183,2023-02-14,Credit,30739.63,HR,South,Financial entry 2098
TRX202099,ACC101668,2023-04-04,Credit,396024.22,Support,South,Financial entry 2099
TRX202100,ACC101987,2023-04-27,Credit,430250.55,IT,Central,Financial entry 2100
TRX202101,ACC101010,2020-04-18,Credit,279503.36,Operations,North,Financial entry 2101
TRX202102,ACC102653,2022-06-18,Credit,165853.96,IT,North,Financial entry 2102
TRX202103,ACC101411,2023-08-09,Debit,459394.67,Operations,South,Financial entry 2103
TRX202104,ACC101707,2021-04-21,Credit,474569.56,IT,East,Financial entry 2104
TRX202105,ACC102830,2021-05-05,Credit,167876.74,IT,South,Financial entry 2105
TRX202106,ACC100364,2023-07-20,Debit,356661.15,Sales,Central,Financial entry 2106
TRX202107,ACC100698,2020-11-25,Credit,391063.32,IT,East,Financial entry 2107
TRX202108,ACC102092,2023-05-03,Debit,138136.51,IT,East,Financial entry 2108
TRX202109,ACC100079,2021-12-29,Credit,406974.38,Support,North,Financial entry 2109
TRX202110,ACC100625,2022-02-22,Debit,271359.38,Finance,South,Financial entry 2110
TRX202111,ACC100803,2022-08-27,Debit,152232.5,Sales,North,Financial entry 2111
TRX202112,ACC102448,2022-12-15,Credit,269728.15,HR,West,Financial entry 2112
TRX202113,ACC100096,2023-07-05,Credit,159761.85,IT,West,Financial entry 2113
TRX202114,ACC100217,2023-06-01,Credit,66001.78,Sales,East,Financial entry 2114
TRX202115,ACC100640,2022-08-29,Debit,276358.93,Finance,South,Financial entry 2115
TRX202116,ACC101533,2023-06-21,Debit,13755.29,Finance,West,Financial entry 2116
TRX202117,ACC102726,2021-08-14,Debit,473148.43,IT,East,Financial entry 2117
TRX202118,ACC100301,2020-08-14,Credit,268208.08,HR,Central,Financial entry 2118
TRX202119,ACC100003,2020-02-22,Debit,267430.96,HR,Central,Financial entry 2119
TRX202120,ACC101002,2021-08-10,Debit,471089.67,HR,North,Financial entry 2120
TRX202121,ACC101995,2020-05-31,Debit,159837.48,IT,North,Financial entry 2121
TRX202122,ACC100191,2023-02-22,Debit,301190.43,HR,East,Financial entry 2122
TRX202123,ACC101397,2022-03-24,Debit,324988.11,HR,Central,Financial entry 2123
TRX202124,ACC102996,2022-01-04,Debit,142454.43,HR,North,Financial entry 2124
TRX202125,ACC101098,2020-08-30,Debit,64930.29,HR,South,Financial entry 2125
TRX202126,ACC101265,2023-08-22,Debit,458142.69,IT,South,Financial entry 2126
TRX202127,ACC101512,2020-08-30,Credit,85037.78,IT,East,Financial entry 2127
